GaiaDR3,SpType
5412821011112679168,"DA "
5412900622628950272,"DA "
5412977863318814720,DC:
5412980543378379648,"DA "
5413026310548004864,"DA "
5413038542614995584,"DA "
5413064003182863232,"DA "
5413099256275899520,"DA "
5413108189804177280,"DB "
5413160725844767360,"DA "
5413177291541593472,"DA "
5413179387485609600,"DA "
5413354720926484480,"DA "
5413407772366243072,"DA "
5413463503861677056,"DA "
5413512088532911488,"DA "
5413533666445399552,DA:
5413554011709253888,"DA "
5413675576460412672,DB:
5413760371997977472,"DA "
5413814114933601792,"DA "
5413951343425819136,"DA "
5413972337224199680,"DA "
5413973269239857792,DA:
5414040476886032512,"DA "
5414051948737880192,"DA "
5414082735064332032,DC:
5414090156767731840,"DA "
5414116716846744064,"DB "
5414163720969724672,"DA "
5414210557588262912,"DA "
5414497392683330176,"DA "
5414505050611786880,"DA "
5414669771193048832,DB:
5414761515997077120,"DA "
5414887852453034752,"DA "
5414937742796178944,DA:
5415014811687951104,DA:
5415059513706575232,"DA "
5415085665768887168,"DA "
5415103154869246848,DA:
5415153006556733056,"DA "
5415185029829902464,"DA "
5415203141710133760,"DA "
5415227812006204288,DA:
5415232068314505728,"DA "
5415232622369488128,"DZ "
5415250519496738048,"DA "
5415315085736675200,"DA "
5415456819661798144,"DA "
5415505232528572672,DA:
5415576318533780864,"DA "
5415601985256643584,"DA "
5415715338033352192,"DA "
5415762651394046720,"DA "
5416043168596461056,"DA "
5416051410634824960,"DA "
5416053300420647168,"DA "
5416057737125064448,"DA "
5416088690951940352,"DA "
5416102610942787840,"DA "
5416105973898136832,"DC "
5416224377555645952,DB:
5416271553476941056,"DC "
5416299556665240320,"DA "
5416314129488591232,"DA "
5416335707407892224,"DA "
5416353123497505280,"DA "
5416605255256096000,"DA "
5416605289615809664,"DA "
5416696377284445184,"DA "
5416727988240904448,"DA "
5416748883263778432,"DA "
5416795406342733056,"DA "
5416868794448611328,"DA "
5416875430178675200,"DB "
5416937002829191552,"DA "
5416960638030017536,"DA "
5417072341540526208,"DB "
5417092446286297472,"DB "
5417158309610355456,"DA "
5417223906644382848,"DA "
5417247919802708992,"DA "
5417308672119480576,"DA "
5417356221697933952,"DA "
5417357870965826816,DC:
5417379517599808512,"DA "
5417399824205417600,"DA "
5417419203098465536,DB:
5417466516458955648,"DA "
5417493871104250112,"DA "
5417554408669249152,"DA "
5417644328105233024,"DA "
5417655499318218112,"DA "
5417663191601928832,DC:
5417681647074941824,DC:
5417950129774743936,"DA "
5417952912913763968,"DA "
5418004903494661760,"DA "
5418027129950534784,"DA "
5418129384531641344,DB:
5418178209721779840,"DA "
5418215490038179968,"DA "
5418261124067613184,"DA "
5418281735612978688,"DA "
5418331767685313280,"DA "
5418362657096339968,"DA "
5418397081260077312,"DA "
5418400968203015936,"DA "
5418438866996682496,"DA "
5418529714145428736,"DA "
5418564520553494016,"DA "
5418606469497409664,"DA "
5418651244537052928,"DA "
5418675395134081664,"DA "
5418700241524513024,"DA "
5418758687433749632,"DA "
5418822665271796736,"DB "
5418828467769081728,"DA "
5418890353955772672,"DA "
5418891792764399232,"DA "
5418894575903323904,"DA "
5418903685534272640,"DA "
5418953365416059264,"DA "
5418980891862763136,"DA "
5419016248033227520,"DA "
5419016793498709376,"DA "
5419037654155785088,"DA "
5419119563470298624,"DA "
5419345929722977792,"DA "
5419449249455870080,"DA "
5419485361545782784,"DA "
5419654961214149248,"DA "
5419739898483106176,"DA "
5419804563515129088,"DA "
5419853113822369024,"DA "
5419867574977172864,"DA "
5419891287494056832,DB:
5419933408234122368,"DA "
5420006903713608064,DA:
5420018757826037504,"DB "
5420145102878491264,DA:
5420170730947551360,"DA "
5420171250644338176,"DA "
5420172281429283840,"DA "
5420258215140257408,"DA "
5420278311288356480,"DA "
5420282713633362304,"DA "
5420286626345195136,"DA "
5420307551426700416,"DA "
5420319920932618368,"DA "
5420334970495998336,"DA "
5420353593474573696,"DB "
5420391114308257536,"DA "
5420436164220657280,"DB "
5420439011783795072,"DA "
5420458291891320960,"DA "
5420523158784313344,"DA "
5420546901363129600,"DA "
5420582949022731136,"DA "
5420667435325201792,"DA "
5420670016604453632,"DA "
5420713481673624960,"DA "
5420726504016083072,"DA "
5420772477343913472,"DA "
5420778932675224448,"DA "
5420885654022938112,"DA "
5421000312471014528,"DA "
5421024849622206848,"DA "
5421162078117867264,DA:
5421166166927627648,"DC "
5421204104376665344,"DA "
5421231690948071552,"DB "
5421276874005590656,"DA "
5421380094953613440,"DA "
5421385794376224768,"DA "
5421389745744276096,"DA "
5421445206656619008,"DA "
5421579652019276160,"DA "
5421612018891611392,"DA "
5421645966315096320,"DA "
5421683487149590144,"DA "
5421734167762393472,"DA "
5421744617421972224,"DA "
5421767329210520192,"DA "
5421790139775005056,"DA "
5421898342887322880,"DA "
5421968123221302272,"DA "
5421977645167262080,"DA "
5422006954025974016,"DA "
5422055676132932096,"DA "
5422103397510520448,"DA "
5422111613786519168,"DA "
5422137967705577216,"DA "
5422144977092149632,DB:
5422191190940463744,"DA "
5422194145875914880,"DA "
5422201735082668672,"DA "
5422204690018594560,"DZ "
5422220358059342976,"DA "
5422486405513564544,"DA "
5422524068084321408,"DA "
5422524068083949312,"DA "
5422528122532870144,"DA "
5422582750222094464,"DA "
5422666862859414016,"DA "
5422756679215261440,"DA "
5422818354947635456,"DA "
5422827288478077696,"DA "
5422894049453249280,"DA "
5422907518467112064,"DA "
5422912917241148416,"DA "
5423027227799567872,"DA "
5423066333481923328,"DA "
5423133949147322752,"DA "
5423158383219563392,"DA "
5423217512027981056,"DA "
5423267058770972416,"DA "
5423376528897596544,"DA "
5423445901210880128,"DA "
5423545067716723712,"DA "
5423549598901574016,"DA "
5423752321355940608,"DA "
5423839457654562048,"DA "
5423896396040719744,"DA "
5423987067087499520,"DA "
5424024141245354496,"DA "
5424065235493409152,"DA "
5424151100478173440,"DA "
5424170999061045504,"DA "
5424201269990764672,"DA "
5424239576806764672,DA:
5424303009184288512,"DA "
5424380314292740864,"DA "
5424445567734476160,DA:
5424458585776732928,"DA "
5424478102108974592,"DA "
5424515622942617344,"DA "
5424551911122506496,DB:
5424660247386223872,"DA "
5424767823424768640,"DB "
5424796999144720768,"DA "
5424826204920656000,"DA "
5424872831079035264,"DA "
5424877950685183744,"DA "
5424906709782675712,"DA "
5424951682383562496,"DA "
5425016484857687424,DA:
5425058816047325056,"DA "
5425107989133895936,"DA "
5425132380248136448,"DA "
5425140798384426240,"DA "
5425166675565529856,DC:
5425208663166556288,"DA "
5425276175754868864,"DA "
5425423132352156800,"DA "
5425470651870852608,"DA "
5425507348071602944,"DA "
5425526731264944640,DB:
5425702270868099456,"DA "
5425744915603583872,"DA "
5425937673736147200,"DA "
5425949901500567040,"DA "
5426030513746276096,"DA "
5426094452920858496,"DA "
5426138575122667648,"DA "
5426149462861367808,DA:
5426155304016807296,"DQ "
5426249037385352960,"DA "
5426303360130366080,"DA "
5426316180608335232,"DA "
5426317417563453568,"DA "
5426377267926371584,"DA "
5426377989483837824,"DB "
5426394276000237568,"DA "
5426400460753103872,"DA "
5426408161633404160,"DA "
5426463167273178624,"DA "
5426515668953924480,"DA "
5426606859699952000,"DB "
5426669364357552512,"DA "
5426689357433242368,"DA "
5426693038217046528,"DA "
5426700803520317312,"DA "
5426736395911965184,"DA "
5426739728807931392,"DA "
5426758523585126272,"DB "
5426772271774912896,"DA "
5426796697254888960,"DA "
5426836421405051264,"DC "
5426849439453237760,"DA "
5426873770444734720,"DA "
5426898127203856256,"DB "
5426907919727171200,"DB "
5426952312508304384,"DA "
5426958600339803520,"DC "
5426964819453689856,"DA "
5427102537580198400,"DA "
5427146827291273600,"DA "
5427213377802961152,"DA "
5427334294024715136,"DA "
5427439744053563776,DC:
5427466402917866880,"DA "
5427528254746168192,DA:
5427560067564758400,DC:
5427561514973046528,"DA "
5427565431983253248,"DA "
5427657584803951232,"DA "
5427657619159602944,"DA "
5427658164617097728,"DA "
5427725754516552320,"DA "
5427763271055732864,"DA "
5427817284567455872,"DA "
5427821034074865408,"DA "
5427848762380581376,"DB "
5427849415217171584,"DA "
5427889989768126976,DA:
5427897480192524544,"DA "
5427911327167995648,"DA "
5427934760511817344,"DA "
5428047975848175744,"DA "
5428078074987341440,"DA "
5428160503991905280,"DB "
5428165761031905280,"DA "
5428206649116983040,"DA "
5428254409156993280,"DA "
5428260800068777216,"DA "
5428384941799463168,"DA "
5428390576796935296,"DA "
5428430438389662976,"DA "
5428431984577756928,"DB "
5428459334931194880,"DA "
5428522243313816192,"DA "
5428761799412110848,"DB "
5428796197803269888,"DA "
5428814816487458944,"DA "
5428872167184495744,"DA "
5428942462921063168,"DA "
5428984420451841536,"DB "
5429218990088477056,"DB "
5429310249554756480,"DA "
5429321588267156864,DA:
5429391480272655104,"DA "
5429410923586897280,"DA "
5429428142120984448,"DA "
5429478822734493440,"DA "
5429508299090158208,"DA "
5429529743863682944,"DA "
5429537126906955904,"DA "
5429574720761756416,"DA "
5429597187730894080,"DZ "
5429603131965411968,"DA "
5429625946832464384,"DA "
5429677864394620672,"DC "
5429698652037160192,"DA "
5429747378445595264,"DA "
5429793141316328192,DB:
5429801628171895168,DA:
5429834579162816256,"DA "
5429835614249266432,"DA "
5429895361540885632,"DA "
5429967143327782016,"DA "
5430043348934196864,"DA "
5430083824704073728,"DA "
5430147218423511424,"DA "
5430237378374064000,DQ:
5430263869734038144,"DA "
5430273872718604928,"DA "
5430282256494642560,"DA "
5430336712381731712,"DA "
5430340491952632832,"DC "
5430343245022831616,"DA "
5430515524758253184,"DA "
5430549674038355584,"DA "
5430596609442584576,"DA "
5430602347518076416,"DA "
5430685502378975232,"DA "
5430724633825208320,"DA "
5430789436290247040,"DA "
5430848569400301056,"DA "
5430997347069822080,"DB "
5431107710550462464,"DA "
5431183542490422528,"DA "
5431404887925608320,"DB "
5431503947049603328,"DA "
5431508448175472000,"DA "
5431616823090756736,"DA "
5431660386938068096,"DA "
5431661658248409088,"DC "
5431680659185326720,"DA "
5431693548385751808,"DA "
5431712648101669760,"DA "
5431798242508777984,"DA "
5431888677335865600,"DA "
5431908399831971200,"DA "
5432018174895058816,"DA "
5432134796140876928,"DA "
5432182551883325696,"DA "
5432233580394449024,"DA "
5432356480879165184,"DA "
5432401011098810368,"DA "
5432410636125190016,"DA "
5432499112448635392,"DB "
5432581777684448128,"DQ "
5432596075629028992,"DA "
5432625998667683712,"DA "
5432644003169810560,DA:
5432684375863623040,"DB "
5432686712325947008,"DA "
5432687090282935936,"DA "
5432762509906258688,"DA "
5432777215874429184,"DA "
5432789383518999168,"DA "
5432851501631464320,"DB "
5433019933066912000,"DA "
5433063917831811840,DA:
5433145556569622912,"DA "
5433295742985574272,"DA "
5433299140301687936,"DA "
5433368993649595392,DA:
5433457504335482880,"DA "
5433472004145182848,"DA "
5433485095204370560,"DA "
5433531755730621952,"DC "
5433557834770685696,"DA "
5433604705750602240,"DA "
5433648514419999744,"DA "
5433711869479046016,"DA "
5433741801105990016,"DA "
5433773343345951872,"DA "
5433853878277015936,"DA "
5433896106394408064,"DB "
5433930981529566720,"DA "
5433947993894630144,"DA "
5433973244008031360,"DA "
5433996608630605184,"DB "
5434000422561443456,"DA "
5434043715831238912,"DA "
5434090341995463040,"DA "
5434135937369908352,"DA "
5434143771390225280,"DA "
5434338217447186432,"DA "
5434350926251559168,"DA "
5434388137849649152,"DA "
5434424112493848192,"DA "
5434433905019361664,"DA "
5434478503961041024,"DA "
5434478538320764032,"DA "
5434510359736526208,"DA "
5434524168051917440,"DB "
5434545028714208000,"DA "
5434561379648802048,"DB "
5434591757956641280,DA:
5434697482871367040,"DC "
5434728952093155968,"DA "
5434733796816388992,"DA "
5434769122922663680,"DA "
5434771833047046656,"DA "
5434773722832872448,DC:
5434807227876913792,"DA "
5434819563019628800,"DA "
5434913910564460288,DA:
5434958032765345280,"DA "
5435070213015337472,"DA "
5435080349137572224,DC:
5435101106720205824,"DA "
5435167588514884480,"DA "
5435173227809048832,"DA "
5435238713173166848,DA:
5435296197013371392,"DA "
5435303245058419456,"DA "
5435342483879904640,"DA "
5435433361089729920,"DA "
5435488577190316544,"DA "
5435536646463987456,"DA "
5435595199755772288,DC:
5435607255725120256,"DA "
5435652408720258048,"DA "
5435881794335026304,"DA "
5435913263556125824,"DA "
5435944535217680640,"DA "
5435981570716645248,"DA "
5436014972680358272,"DA "
5436014972680358784,"DC "
5436052871471243008,"DA "
5436067577439402496,"DA "
5436081454477043072,"DA "
5436104892111059712,"DB "
5436108701747588096,"DA "
5436115539338080128,"DA "
5436132719203729280,"DZ "
5436171343849971072,"DA "
5436236451256574976,"DA "
5436237516408597888,DC:
5436310771368233344,DC:
5436335544740490112,"DA "
5436349357354548224,"DA "
5436371313227942016,"DA "
5436426701125198208,"DA "
5436433779231795584,"DA "
5436449554652694656,"DA "
5436495695480554880,"DA "
5436511329162711296,"DA "
5436526000773039616,"DA "
5436602588627243520,"DA "
5436615610968507904,"DA "
5436632859555969792,"DA "
5436703674976339200,"DA "
5436719205578528512,"DZ "
5436736149225617664,"DA "
5436823796623959552,"DC "
5436860836419731584,"DA "
5436898632133570688,"DA "
5436899632859860096,"DA "
5436926635319218048,"DC "
5436955463140976640,"DA "
5436969000878246400,"DA "
5437073935517024896,"DA "
5437111907324722688,"DA "
5437184951833594496,"DA "
5437224362452207744,DA:
5437274154009702528,"DA "
5437274841204296192,"DA "
5437376816612748032,"DA "
5437437294046445184,"DC "
5437446124499633920,"DA "
5437513778827443456,"DA "
5437649461136115328,DA:
5437704956407700992,"DB "
5437719417564175488,"DA "
5437734192250835200,DC:
5437786045395659520,"DA "
5437816689980934784,"DA "
5438032022463254144,"DA "
5438057659127456256,"DA "
5438252440184792832,"DA "
5438308377838881920,"DA "
5438347547939715840,"DB "
5438349579462398720,"DA "
5438468597299362816,"DA "
5438476190799444864,"DA "
5438482822229427072,"DC "
5438534258758712448,"DA "
5438538828603806976,"DA "
5438674858806773888,"DC "
5438680601182408832,"DA "
5438747740111228032,"DB "
5438775846376808192,DA:
5438787700486409088,"DA "
5438809102305778944,"DA "
5438863906087340416,"DA "
5438907096278393472,"DA "
5438973930268816640,"DA "
5439103466481198592,"DA "
5439125658574729344,"DB "
5439166035564693760,"DZ "
5439213108406013824,"DA "
5439328076090772864,"DA "
5439431533266618240,DA:
5439459532152503424,DA:
5439470836505943424,"DA "
5439479563879666176,"DA "
5439535123576306048,"DA "
5439580036054625920,"DB "
5439608653417334144,"DA "
5439631296485910016,"DA "
5439660162960676864,"DA "
5439696305110277248,"DA "
5439706441233034752,"DC "
5439740289872110848,"DA "
5439744271304299520,"DA "
5439803580510318848,"DA "
5439873670079348352,"DA "
5439948677387103360,"DA "
5440010834154341632,"DA "
5440020695399296384,"DA "
5440048939105645952,"DA "
5440059453185516288,"DC "
5440064538426926208,"DA "
5440161158010100480,"DA "
5440187000828069888,DA:
5440260629451881856,"DA "
5440309630736138752,"DA "
5440333128500905472,"DA "
5440453353224391808,"DC "
5440461432062120064,"DA "
5440474759341614464,"DA "
5440501903535538432,"DA "
5440615634270837888,"DA "
5440623021612694528,"DA "
5440643882273057920,"DA "
5440734072289599616,"DA "
5440734690762083200,"DA "
5440843031312585216,"DA "
5440872988710137344,"DA "
5440933633648113792,"DA "
5440971360640303872,"DA "
5441119897789465216,"DA "
5441192809153704832,"DA "
5441221155938930432,"DA "
5441322895123612416,DA:
5441345920446664064,"DA "
5441349558281326080,"DA "
5441410138793814528,"DB "
5441466076451275520,"DA "
5441485798942392704,"DA "
5441507372558511872,"DC "
5441538369342011904,"DB "
5441545786745754496,"DA "
5441557881374127360,"DA "
5441616258570576000,"DB "
5441695255903407104,"DB "
5441714531716273920,"DA "
5441838531717907712,"DA "
5441876984560284800,"DZ "
5441897875281304704,"DA "
5441997862118454272,"DA "
5442026586863703168,"DA "
5442027441559118720,"DA "
5442034558323173120,"DA "
5442037818201396096,"DA "
5442076575984939264,"DA "
5442090216801101824,"DA "
5442124615196939392,"DA "
5442171099624360832,"DA "
5442190620254520576,"DA "
5442228897000958464,"DA "
5442255869398848000,"DA "
5442314242295737216,"DA "
5442328810823474048,"DA "
5442448726312198912,"DA "
5442460855297951488,"DA "
5442514593929961472,DA:
5442516453653405440,"DA "
5442622895825065344,"DA "
5442638048469890304,"DA "
5442698521608798336,"DA "
5442786963574929152,"DA "
5442930484204398080,DB:
5442964603424709632,DA:
5442985051766625152,"DA "
5442987560023207936,"DA "
5443010512330881152,"DA "
5443034216254390016,"DA "
5443039370213213440,"DA "
5443068713429581440,"DA "
5443171002371539584,"DA "
5443332630580142080,"DA "
5443568578905063424,"DA "
5443589503984015104,"DB "
5443623898083002112,"DA "
5443799411923872000,"DA "
5443828274103902848,DA:
5443856547871569024,"DA "
5443874621092929408,"DA "
5443881389961497088,"DA "
5443919769790085376,"DA "
5444071712850489088,"DA "
5444077309189669760,DA:
5444182793586992000,"DB "
5444189772911562240,DC:
5444298895142293504,"DA "
