GaiaDR3,SPPred
" 631415133734220800",DC
" 632656894678554624",DQ
" 633295848373672320",DA
" 633911196927706880",DA
" 634225902066816640",DA
" 634307433430523648",DZ
" 634322487291422464",DC
" 634839219101579136",DC
" 635472537799028096",DC
" 635777617916154368",DA
" 636189900416251136",DA
" 636607989713082880",DC
" 636651837034002944",DA
" 636732410620758016",DA
" 637142391019402880",DBAH
" 637527525030988160",DAZ
" 637716641031134848",DA
" 638935758908460288",DA
" 639439884989423616",DA
" 639665392247496576",DC
" 641502740602215040",DC
" 641625576666483584",DA
" 641625576666484480",DA
" 642463713764824192",DA
" 642549544391197440",DA
" 642685200933153408",DA
" 642837135401004672",DA
" 643144758139005312",DC
" 643199974238165760",DC
" 643229626692471040",DA
" 643650361688870656",DZ
" 644705171296887552",DC
" 646514250177090304",DA
" 647899806626643200",DA
" 648307961663426048",DA
" 648795766869070720",DC
" 648962896932040192",DC
" 649041786893358336",DA
" 649129777885760640",DC
" 649672906567630976",DZ
" 649847866355308928",DA
" 650230771279461760",DA
" 650340408909616896",DA
" 650400263572196480",DA
" 650432664805355392",DC
" 650631470251495808",DC
" 650732560898953088",DA
" 652195319383139072",DC
" 652438247031965056",DC
" 653051877600013312",DAH
" 654311849203736960",DC
" 655245124121246720",DA
" 655355968638552576",DC
" 655808799925588992",DA
" 657056745624156416",DA
" 657598147723622912",DA
" 657673498630210176",DA
" 658781771991055104",DA
" 659815519079378048",DA
" 660212752014880256",DZ
" 660222170879118208",DQ
" 660431181166277120",DAZ
" 662043992928302080",DC
" 662716271271960320",DA
" 663601481211006592",DA
" 664021842547278592",DC
" 665392383790872192",DA
" 665991789427730432",DA
" 666111739274159360",DC
" 666207740383536640",DZ
" 666999556257654784",DA
" 667520591626025600",DC
" 667811442514553856",DC
" 668127242870832768",DA
" 668317840636534912",DA
" 668796162553518720",DQpec
" 669024203839693056",DA
" 669444943132791424",DA
" 670052212851887488",DA
" 670842761712806912",DC
" 671982852192247040",DC
" 672816969200760064",DA
" 673167507250782976",DC
" 675590693439332096",DA
" 675615677264385536",DC
" 676031052142751488",DA
" 676773359928988672",DC
" 677060225090183552",DA
" 677196843705878272",DA
" 677560232299128192",DA
" 679311750025779584",DC
" 679723276611814400",DA
" 680099824985004288",DZ
" 680152090443478656",DA
" 682155327614998272",DC
" 682315757527779584",DQ
" 682597056409463680",DA
" 684044602123663616",DC
" 684152216824047104",DC
" 684258010458273152",DC
" 684598618544000384",DQ
" 685295640197734528",DA
" 685402357248747648",DA
" 686288018160731520",DC
" 686867284694206336",DC
" 687576710212105856",DC
" 687914432080614528",DZ
" 688606063549945600",DA
" 688672240406772736",DC
" 688818750329816192",DC
" 689054526854583040",DC
" 690287663506579328",DA
" 691116660913783936",DBA
" 691600338653939328",DA
" 691604221304319744",DAH
" 691608584991130752",DC
" 692130376274309376",DA
" 692134636881870208",DA
" 692134843040270080",DA
" 692904776058982144",DA
" 695023530668813952",DA
" 695066274182696960",DC
" 695630598526264960",DC
" 696261653777188864",DA
" 699158145361526656",DC
" 699487479157292288",DA
" 699628147926656768",DA
" 699920381797443712",DZ
" 700531568527365376",DC
" 700557819367554432",DZ
" 701307621874580864",DQ
" 704316671665447296",DC
" 705484593532621952",DC
" 707408841962407936",DA
" 707673416242396160",DA
" 707788001672992000",DC
" 708292166410436608",DA
" 709004920527186816",DC
" 709051168734737024",DC
" 709769115467848448",DC
" 709798939720824192",DC
" 710026160671981440",DA
" 710706346051677184",DA
" 710766750855439360",DA
" 710947968027922176",DA
" 711234420874380800",DC
" 711260465552649216",DA
" 711527372000026624",DA
" 711744456827031680",DA
" 712789886226437632",DC
" 712888090655562624",DQ
" 713438705462521728",DC
" 714097617868691328",DC
" 715357559411376128",DA
" 715437789400182016",DA
" 716112442863454464",DA
" 716399690274827392",DC
" 716504796716020352",DAZ
" 716743042845256576",DC
" 717044652628561408",DC
" 717393648787722624",DZA
" 717762977319125632",DZ
" 718682620012682112",DA
" 719266799987963392",DA
" 719707193051500928",DA
" 719903902553512704",DA
" 720353602808918016",DA
" 721244821406496640",DAH
" 721648380828681984",DZ
" 722391440239688064",DA
" 722446385752579840",DA
" 723041560844852096",DC
" 723153715326544896",DC
" 723524383888419840",DZ
" 724966844360175232",DB
" 725314904215058432",DC
" 725478112972149504",DC
" 725741342927857664",DA
" 726057456815979904",DA
" 726160806613850624",DA
" 729219716681441280",DA
" 729726763340729600",DAH
" 730175845121449856",DC
" 730264772419060608",DC
" 730459763934332416",DA
" 730811362842136704",DA
" 731177607588663552",DA
" 732841233105592320",DA
" 733294781652279680",DC
" 733402636870625152",DC
" 733402121474544896",DC
" 736131388507504640",DC
" 736984742674902912",DC
" 737619062099922688",DA
" 738102190085868672",DA
" 738375899762150912",DA
" 739253825436690432",DA
" 739337319605413888",DC
" 739577567186823552",DA
" 740483560857296768",DQpecP
" 742698702740757632",DA
" 742962753035089792",DA
" 743174168505385216",DC
" 745127553991482368",DA
" 745137591330297728",DC
" 746736796632638976",DA
" 747348704918599552",DA
" 748517142181920768",DA
" 748521544523051136",DBA
" 749177746806827264",DC
" 749766221750309632",DC
" 750086523231742720",DC
" 750160156150755328",DC
" 750469737393655936",DA
" 750481076107407616",DC
" 750713313579071232",DZ
" 752057981939651584",DA
" 752480056965926656",DA
" 752524965144307584",DA
" 752673674091348608",DA
" 752814274140797568",DQ
" 753840603821390848",DAH
" 755877620910173696",DZ
" 756515161560637952",DA
" 756823437133003136",DA
" 756887659779248768",DA
" 757039559887727104",DC
" 757272896870658176",DA
" 758449752269796864",DC
" 759878636349584640",DC
" 759949799663166464",DA
" 759980585988726912",DBA
" 761213821423029632",DC
" 761336623131952128",DC
" 761480972683472384",DBA
" 761677269868775040",DA
" 762295264123316864",DC
" 762411670621421440",DC
" 762520556632292480",DA
" 762670262012752256",DC
" 762814371050472448",DA
" 763197172895543168",DC
" 763471702912929024",DC
" 763893885310438784",DA
" 763955591105229056",DA
" 763981296484951936",DA
" 764086604787758208",DA
" 764725833360592640",DC
" 765404128955927424",DA
" 766499483055284864",DQ
" 767026050340888064",DA
" 767724270288678784",DC
" 768139786900195456",DA
" 769375702394078208",DA
" 769543893313272576",DC
" 770539191854568448",DA
" 771045212017101952",DA
" 771294762501289472",DC
" 771517005584473600",DA
" 771585720766099328",DA
" 774417925279910272",DA
" 775531009004593664",DA
" 775677140971643776",DC
" 776762672481353984",DC
" 776981269136616960",DAZ
" 777221198894621440",DA
" 777395029106166272",DC
" 777512951728187392",DA
" 778326792196212352",DC
" 778707154499553792",DQ
" 778845108849112704",DC
" 779223787525884928",DA
" 779588657882981120",DA
" 780275504757613568",DA
" 780429608184054912",DA
" 780712285751716224",DA
" 782378320745502336",DA
" 782910557397183872",DA
" 783880704600816000",DA
" 784545118863086720",DA
" 785532033627748608",DA
" 786568117179225472",DC
" 786717135370412800",DA
" 788592386816314752",DA
" 788619668448368512",DC
" 788768476168350976",DA
" 789242022082351616",DA
" 789339608048607232",DA
" 789712823515276416",DA
" 790770583763244160",DC
" 791138993175412480",DA
" 791223891790995072",DC
" 791836629005758592",DC
" 792275437224230016",DA
" 793309222967482368",DA
" 793575201703625984",DA
" 796546150842518400",DA
" 798566915774818176",DA
" 798602271945568256",DA
" 798602267650286464",DC
" 798742730259141376",DC
" 799278226781362048",DZA
" 801407190530270464",DC
" 801512095107318144",DA
" 801684301820413952",DA
" 801851053926004608",DA
" 803280861423538432",DA
" 803585018126670208",DA
" 803647514191465600",DC
" 804230637613089024",DC
" 805470233890349440",DA
" 805697489201014272",DA
" 807222713688595200",DC
" 807280785942808320",DZA
" 808030648576069760",DC
" 808268967721645696",DA
" 810719091945103616",DA
" 810799665531428608",DA
" 811237923994639744",DC
" 811655223016756608",DC
" 812109085097488768",DC
" 812202337427426304",DA
" 812367843990691840",DC
" 814576110016081920",DC
" 815084565424733824",DC
" 815163352304154496",DC
" 815429197896495104",DA
" 817371412171264512",DC
" 818250334278307456",DC
" 818602457173176192",DA
" 818833831355548928",DC
" 819574013135499776",DQ
" 820105214691139584",DA
" 820169737983275904",DA
" 820542992117501952",DA
" 820663521783083776",DC
" 820899298308206208",DC
" 820969357814798080",DC
" 820969357814799872",DC
" 822352371643412352",DC
" 823153056627033472",DC
" 823393402996648960",DA
" 823631692078674816",DA
" 823804585985883776",DAH
" 824451339341466496",DA
" 824743882449610752",DA
" 825049851623687296",DC
" 826275295988399232",DA
" 826954824238274048",DA
" 830202545366176640",DC
" 830333490329229696",DC
" 830949079408842752",DC
" 831390705119554560",DC
" 831785498511369344",DC
" 831946229073235200",DC
" 832162626703637888",DC
" 833452873535333760",DA
" 833470465721350784",DA
" 834234385783616640",DA
" 834838700566346368",DC
" 834838734926085888",DC
" 834901991204579712",DC
" 835731057331866880",DC
" 836410319296579712",DA
" 836823151552466304",DZ
" 836959795935248256",DC
" 837242890116333312",DA
" 837941213142775680",DC
" 838295294542456448",DA
" 838548697613203712",DC
" 839623225415201920",DC
" 839750257663742464",DC
" 840539672652621568",DA
" 840622479622035712",DA
" 842231163916746240",DA
" 842469143761181824",DC
" 842958082837662080",DA
" 843807902246527232",DA
" 844886347058768128",DA
" 845973046799769984",DQ
" 845982667526493440",DAH
" 847272257228823552",DZ
" 847884509109410816",DA
" 848290091460808448",DA
" 850037352876685568",DA
" 850296219145725184",DC
" 850558899345419520",DC
" 850605735964206720",DA
" 851386110046262528",DC
" 852225282231361280",DC
" 852433880203843712",DA
" 854072904147710464",DC
" 854220964556656768",DC
" 854393484803051776",DA
" 855361055035055104",DQ
" 855892153511070080",DA
" 857165662854257792",DZ
" 858407492517973888",DA
" 858651549739624320",DC
" 859082970614616448",DA
" 859567752163281792",DA
" 860312117239402752",DC
" 861050512312844672",DA
" 861438223304637696",DA
" 862185002154275968",DC
" 862260868456553856",DA
" 862946654474456832",DC
" 863131372427958912",DA
" 863215004030398080",DC
" 864108971408318848",DC
" 864111582748403968",DA
" 864943569460727040",DC
" 866081701427025536",DZ
" 866166024521723776",DA
" 866313015482420608",DA
" 866574493091351936",DC
" 866850569292962688",DA
" 866962856917166208",DA
" 867418432688616448",DC
" 867440427218037120",DA
" 867739936760402560",DA
" 867740005479885184",DC
" 867848380391409408",DA
" 870258333784968832",DC
" 872009447786700672",DA
" 872911150400146176",DC
" 873303774834413056",DA
" 873994719110827264",DC
" 874900643675606912",DC
" 875558533882069632",DC
" 876571935709366272",DA
" 877161789337691520",DC
" 878933862779706112",DC
" 879383936697674496",DA
" 880354496226790400",DAH
" 880840789603989504",DZ
" 880938921016895360",DA
" 883006556929519872",DBA
" 883243467325018496",DA
" 883462953042136576",DC
" 883763600749490176",DC
" 885100916128136064",DA
" 885194340254675712",DA
" 886366114708208640",DA
" 887758130788405504",DA
" 887922743999825280",DA
" 888152408786189952",DA
" 889391077355387392",DA
" 890661253803216896",DA
" 890886374512776704",DA
" 891234232503511552",DC
" 891366276977912448",DA
" 891372736608927616",DA
" 892944179243357056",DA
" 893633710472340992",DA
" 893881581625207680",DBZA
" 894591075862208128",DZA
" 894957694270675584",DA
" 895351903549937408",DC
" 896273229870178560",DC
" 896951830406797568",DA
" 897217706062573568",DC
" 898348313253395968",DC
" 898473932456801024",DC
" 898798735063104512",DC
" 900182131145007104",DA
" 900399039877540096",DC
" 900888219478593024",DC
" 901360494077262208",DC
" 902857685316692352",DC
" 902972034525449088",DAZ
" 903847348860521856",DC
" 904376149529962880",DA
" 904604259537257856",DC
" 905923368548465152",DA
" 906160863060179072",DA
" 906771229452899584",DA
" 906775593140073344",DA
" 907000821224488832",DC
" 908048587085834752",DA
" 908060853512404992",DA
" 908364559240386944",DA
" 908957092928687104",DZ
" 908962109449446656",DA
" 909183489244510592",DA
" 909928404076399744",DA
" 910087768838947456",DA
" 910341618586847232",DA
" 910940573249163648",DC
" 911639111025648512",DA
" 912665947516962560",DC
" 912718071240545152",DAH
" 912788233820354560",DA
" 914211487199883008",DC
" 915672081021495552",DA
" 916276228300814976",DA
" 917707418778058368",DC
" 918044247294118656",DA
" 918237791404732416",DC
" 918336060256260480",DA
" 918554863070270208",DC
" 918648974394418816",DA
" 918886709424112896",DA
" 919692273490212992",DC
" 920086173530528256",DA
" 921281480108851200",DC
" 921642532239821440",DZ
" 921804126089222784",DA
" 922164422305158912",DC
" 922434906461782272",DA
" 922621269386513152",DA
" 922686832063591168",DA
" 923023248261420672",DCP
" 924219890574729856",DA
" 924428973878531968",DA
" 924478859922238720",DZ
" 924755185235078144",DA
" 925258860342797568",DC
" 925532265076649472",DC
" 926002203218885504",DA
" 926374594063195904",DC
" 927205339521671552",DA
" 927618687178189056",DZ
" 928079146323608320",DA
" 928440365957680256",DC
" 928937074630507392",DA
" 929196314561278080",DA
" 929455803601279104",DC
" 930242465515189376",DC
" 930966979254089472",DA
" 931304937345481344",DA
" 931433752004161664",DA
" 931500512976150400",DC
" 931573222477949696",DC
" 932855386179190272",DA
" 933095015289999872",DA
" 933287876501371520",DA
" 933421359789700736",DC
" 933544818624946048",DA
" 934555334235313664",DA
" 934891926527276288",DC
" 934937139647967232",DA
" 935585340408437888",DC
" 936641833642799744",DZ
" 937297722393909376",DC
" 938351982245743360",DC
" 940377664917808256",DC
" 940993941185226752",DC
" 941091346746943616",DC
" 941721439925593216",DC
" 942347092105836160",DA
" 942461445610425856",DA
" 943193338101552512",DC
" 943770757800160384",DA
" 944187919382385152",DC
" 945007674022721280",DA
" 945700052813730176",DC
" 946030529073021440",DQ
" 948132103814834560",DC
" 948246835277407744",DB
" 949678085883629568",DA
" 949930286362221056",DC
" 950361883331847424",DZ
" 950478049312082688",DA
" 950554705888079104",DC
" 952709439440601728",DC
" 952987242221386496",DA
" 953986968873841280",DA
" 954694779483408896",DZ
" 955083529860009344",DA
" 955784124925155456",DA
" 956043983330923520",DA
" 957295438016687616",DA
" 958127012404647168",DA
" 958262527212954752",DA
" 958829943930891008",DC
" 959475009365228928",DA
" 960039814744267520",DC
" 962725097016375040",DC
" 962794469328996736",DC
" 962995581174346112",DA
" 963059108033204864",DC
" 963061753733149184",DA
" 963601717022097152",DC
" 963857903231857152",DC
" 964341830081964416",DA
" 966188696083060608",DC
" 966561537900256512",DAP
" 966880769933512192",DC
" 968286667349615872",DC
" 968662184929578496",DA
" 969383155320001408",DA
" 969456895614461440",DA
" 969467577197535488",DC
" 969593613012939648",DA
" 970115399998362496",DC
" 970717416975913728",DA
" 970740369281688192",DC
" 971299982043008768",DC
" 971761536408912128",DC
" 972267414837714432",DA
" 972453438461117696",DA
" 973275770078523520",DC
" 974375354722176768",DC
" 974491451981900160",DC
" 974720567013905408",DA
" 974859547859050240",DC
" 974895286283420160",DA
" 975538088268555392",DA
" 976040702520790400",DA
" 976556132954831488",DZ
" 977441274176008192",DC
" 979918680033530368",DA
" 980439500657317376",DC
" 980918204822332416",DA
" 981105087439019392",DA
" 981678718975048960",DA
" 983752397904269568",DA
" 983979721933760768",DC
" 984190381489031424",DC
" 985204062490508928",DA
" 986191630090871424",DA
" 987558739656090368",DC
" 988155392218069248",DC
" 988421680189764224",DC
" 989184569460903040",DA
" 989376331161515008",DA
" 989553322470419072",DC
" 990418187148387328",DA
" 990569335636699648",DC
" 990663515679849856",DC
" 990883830322597376",DC
" 991811165304213760",DA
" 992303505992950528",DC
" 992573646551618304",DA
" 992734548910774784",DC
" 994074716148990592",DA
" 994092415707121024",DA
" 995112350178946048",DAH
" 995133992519893248",DC
" 995546141875666176",DC
" 996049988785290112",DC
