gaiaedr3,spectype
3710443378253513984,DA
3710445061880700800,DA
3710635414832030976,DZ
3710671939233140992,DA
3710732244870531968,DA
3710753479189441664,DA
3710792163957803648,DZ
3710816147055795584,DAZ
3710898163751042944,sdA
3710931217819026560,CND
3710966780148110720,DA
3710983685139335680,DA
3710998665985743872,DB:
3711018251036343552,DA
3711026192431499520,DA3-4
3711047662972690688,CND
3711076215915339392,DA4
3711098962062235392,DA:
3711141705576592256,DA
3711168334373918592,DA
3711184449090735360,DA
3711193485702376192,DC
3711214067185666560,DAH
3711247499210845824,DA
3711399575412541568,DA+M
3711443865115353344,DA
3711457269708719360,DA:
3711536498970377344,sdA
3711549349512545664,DA
3711582128702980864,DA
3711587660620408064,A/sdB
3711630266696146816,DA
3711650057905844480,DA
3711675896428943360,sdB
3711700635440663552,DB
3711818596717547008,sdA
3711880817908827008,DA
3711881543758246144,sdOB
3711907549785539328,sdA
3711947785038942848,CND
3711954863144745344,CND
3712027121674679936,DA
3712038151150140544,sdB
3712054059709080192,DC
3712090554046818432,DA
3712103743891318016,DA
3712105672331062528,DC
3712158036572546432,CND
3712228985137449472,DA
3712234757573714048,DA
3712283170444495744,sdA
3712369894424264832,
3712370925216426880,DA:
3712546537839210496,sdA
3712551657440496384,DAZ
3712602612932243328,WD+MS
3712709304215673088,CND
3712812452150011648,DA
3712939681965476608,sdO
3712945866718392448,DC
3712970880608151936,DA
3713010428667464576,DA
3713032453259829888,DA
3713033862009099648,DA
3713063720621552128,sdB
3713067676286741504,sdOB+MS
3713180990408607232,DA
3713202087287981696,NOTWD
3713218786120541824,DQ
3713308396318461568,sdO
3713338220570958720,sdB
3713340900630592768,DBA
3713342034501884032,sdB
3713387458076349568,DA
3713389489595395840,
3713397869077108736,DA
3713594960831605760,DA
3713628663439890304,DA
3713647252057777536,DQA
3713658075375223424,sdA
3713903472626778624,He-sdO
3713919621703837440,sdA
3714056648340440832,DB
3714141791772422912,DA
3714154470515963520,DA+M
3714171134989385984,sdA
3714184363487990528,sdA
3714225943066215808,
3714266139665215488,CND
3714284212888077568,sdB
3714297269588399744,DA+M
3714381180364354688,
3714385814634235520,DA
3714428047047879808,He-sdOB
3714442370763751552,DA
3714527789073402752,DC
3714627913350731648,DA
3714691483162087168,DA
3714693780969020928,CND
3714733466466814976,sd
3714766898492096000,WD+MS
3714792599576481024,CV_known_0853_52374_0498
3714909426982422272,DAO
3714914271705535360,DC
3714962577202183168,DZ
3714963058238523776,DA
3714993161664884224,DB
3715190794584667648,DQ
3715191309980753792,sdO:
3715218870785951232,DA
3715443441740916096,DA
3715484707786679296,CND
3715487490925448960,DA
3715488830955259392,DB
3715726703424296064,CND
3715747010032368384,DA+M
3715796389268929536,DB+M
3715819096760706688,DA
3715852906743021312,DA
3715969592414447488,DA
3715991960604289792,DA
3716017833487501824,DA
3716052811700783232,sdA
3716084834977395200,DA
3716154104209293312,sdB
3716180870445617536,DA
3716241618463312896,DB:
3716299377183560832,DA
3716300103033172608,DA
3716382390311586176,DA
3716494025101014144,sdO
3716594011940116096,DB
3716824222186908544,sdA
3716924483903757696,DA
3716980558996611968,DA
3717034950462196992,DB
3717123053127067008,DB
3717344806582729344,DA
3717349170269867520,DA
3717370954343669632,DA
3717403286858069632,NOTWD
3717429434619014144,DA
3717470666304567680,DA
3717651845204820864,DA
3717651918219857280,DC
3717653357033316736,DC
3717793304248120704,He-sdO
3717808937928841472,sdB
3717938993833933952,DA
3717969775864542080,DA
3718053819784213760,DA
3718120683835170176,DBA
3718148034186637952,DA
3718162740154930048,DA
3718191636694523776,
3718231700149918208,CND
3718352444565698432,DA3.0
3718388689794769664,DA
3718399203874278528,DA
3718436621629224192,DC
3718472596275098112,DB
3718543656509710464,DA
3718549665168799232,DA
3718561897235179648,DA
3718579386342034816,DA
3718720948464566912,DA
3718763318316606208,DC
3719049736800555392,sdB
3719059185728883584,DA
3719114745425607680,DA
3719200988373112704,CND
3719274312051000448,DA
3719277202564075136,DA
3719371829283488768,CND
3719389726412046464,DA+M
3719402611313975040,DA
3719468307133826816,DZ
3719471472524982272,DA
3719493011785709056,DQ
3719601829076928256,sdA
3719635673418972288,DC
3719648077285116032,CND
3719699342014123392,DAZ
3719700441525763200,D
3719810014733658112,DC:
3719845611420268544,DA+M
3719951645573432576,sdA
3719989887962252416,DA
3720110799881203328,WD+MS
3720226832717644160,sdA
3720344824059695488,DA+M
3720346851284299136,sdA
3720353242194961664,DA
3720542048957391872,DA
3720655474749294592,sdB
3720661247185354368,sdO
3720769785303176960,DA
3720793562242705664,sdB+MS
3720872486561580544,DA
3721002778689505024,CND
3721121079268334848,
3721146402396151040,
3721235772075422976,DA
3721262538311310208,DA
3721354935943260160,DA
3721375719289330816,DA
3721391666503530752,DC
3721424029081745408,DC
3721524466892038656,DZ
3721606032616275584,DA
3721639499001085696,sdB
3721657194266375936,sdA
3721727528651176192,DA
3721740791509510784,DA
3721773265757810048,DA
3721801956139414400,DA
3721831501224246272,DZ
3721847203619224448,DA
3721929323393861888,DA
3721943209023827456,DA
3722077482586504320,DAZ
3722077826183763968,DA:
3722156101962699776,DA:
3722192007889372800,DC
3722196813957754368,DA
3722278693214287616,DA
3722280587294958208,DQ
3722326109652980352,DA
3722373697890540160,DA
3722405308849506944,DA
3722458532084188928,DB
3722502856146928256,DA
3722723273868708480,DA
3722727878075277312,sdB+MS
3722879473239666944,sdA
3722882462536928768,sdA
3722888475490651648,DA:
3722909160052894080,He-sdO
3722977089256197248,DAB
3723006814724972416,sdB
3723037429251862528,sdA
3723086662461423104,DA
3723088655326161280,DA
3723164143671997952,DA
3723183355060738048,DA
3723195445393418752,sdA
3723195479753157760,DA:
3723216782790796288,sdA
3723224651170900608,sdA
3723269902946151552,DA:
3723452524955852800,DA:
3723586527935108736,DA
3723716476465736192,DA
3723761762600983296,sdB
3723829554364863872,DA
3723865735169348608,CND
3723903015485761536,sdA
3724035644076002432,sdA
3724037709955331328,DA
3724064162658265088,CND
3724079384022987136,CND
3724177897687810944,DA
3724179611379104640,DB
3724201086216156032,sdA
3724258741856924288,DC
3724279563857965184,DA
3724298152476632832,DA:
3724362336470991488,DQ
3724373915699663744,DA+M
3724447278036523008,DA
3724479576190651264,sdOB
3724485756648081920,DA
3724489123902495232,DA
3724583445679765632,DA
3724610104541796096,CND
3724633194285263872,DA
3724662984178493440,DB
3724746787580582912,DC
3724781353477157632,DA:
3724790287009176320,DA
3724807707396865408,sdA
3724808020929722240,DA+M
3724813445473441408,DA
3724814029588711424,DA
3724815580072125824,sdA
3724841483019694848,DA
3724845640547794432,DA+M
3724857700815974016,DB:
3724877904342529408,DA
3724895157226200960,sdA
3724917864718061056,DZ
3724920789591008768,DA
3725006787720540032,DA
3725037883284023680,DAO
3725069017502349952,DA+M
3725139244511966080,He-sdO
3725166869742133248,DA
3725169927758397312,DA
3725174055222566016,DA
3725279157367006464,CND
3725456625415706368,sdA
3725570772761744384,DAZ
3725586917543559936,DA
3725667525489372288,DA
3725742807676588928,DA
3725769367753986560,DC
3725785551190835200,WD+M
3725800085360247296,sdA
3725896636225134592,DA
3725948278915523584,DA
3725967043624339712,DA
3726013360551749248,DA+M5
3726150971303812992,DA+M2
3726151997800729216,sdA
3726226730231806592,DA
3726244361072713088,DA:
3726268683472406528,DA
3726336612674892928,sdA
3726367708238265216,DBA
3726375439179467904,DA
3726379184390689152,DA
3726414712360371200,DA
3726450790085853312,DA+M3
3726467042242140416,DA
3726954405066019840,CND
3726979247156905216,DB
3727001684066065024,DC
3727026766674955392,sdA
3727040716728968064,DC
3727077099396496000,DZ
3727078748663957888,DA
3727082704328532480,CND
3727110943738807424,DAH:
3727155340815968256,DA
3727230859225453952,DA
3727307550161509632,DA
3727363797053648128,CND
3727396335726032128,sdO
3727448218931042048,DC:
3727482651683701504,DA
3727592289313899008,DA
3727593938581551360,He-sdO
3727628985514186880,DA
3727701007821059072,DQ
3727706608458417152,DA
3727816967642773120,DA
3727838511198756224,DZ
3727850811985144704,DA
3727881843124118400,sdB
3727945610503556096,DZ
3727962034458057216,sdA
3728063945441922176,DC
3728074738695246336,DCP
3728139021470903552,DA
3728178127148086784,DZ
3728216571400055040,DA
3728504574726821632,sdO
3728695065116355456,sdA
3728713585015457024,DA
3728759352186739968,DA
3728817458799926016,WD+M
3728878722213437184,sdB
3728893389526098432,DZ
3728966476985207936,DA
3729001072946271232,DC
3729216237923472640,DA
3729356971116477824,M7V
3729586288010410496,DA
3729599860107087616,DA+M
3729599928826578048,DA
3729636320084829952,DB
3729736818024431744,DA
3729759568466399488,DA
3729777980991216768,DAZ:
3729787915250549120,DA
3729953387454831488,DA
3730031006104413056,DA:
3730031349701800704,sdA
3730043409969409152,DA:
3730107254658383104,DA
3730268741133644032,DA
3730386388878374784,DA
3730459815639300352,DA
3730510393173576704,sdA
3730610723609854336,ELM-DA
3730612682114647424,DAZ:
3730647351092581376,DAZ:
3730655425629668608,DAZ:
3730909623269359360,sdA
3730924054359479424,sdA
3730926764483818880,sdA
3730927005001991552,sdA
3730928997866572672,sdA
3730930303536634752,sdA
3730942295084892928,sdA
3730945490540733952,sdA
3730992322864467840,DB
3731262119824610560,DB
3731348221034337280,DA
3731380729641520128,CND
3731438831959205760,CND
3731477241851793152,DC
3731484319957850624,DA
3731530843043705216,DQ
3731618426016384256,DB
3731667388643923840,DZ
3731848189586855040,DA
3731853549706103680,DA
3731885298104610944,sdA
3731942403989341696,DA
3732051393079911680,DAZ:
3732055520543728256,sdBV
3732225807407269888,CND
3732228384387464448,sdB
3732254807026284032,DA
3732262705470885760,DA
3732286310611233152,sdB
3732337266103066752,DA
3732425300048290816,DA:
3732532674230256640,
3732584969752521984,DA
3732637570216668544,DA
3732682654489199360,
3732829885967805056,CND
3732871353876259584,DA
3732881936675288192,DZ
3732919251351328768,DA:
3733022124408141184,DA
3733067582341659008,DA
3733087618365230720,sdA
3733103179030949504,sdA
3733126406213843712,DA
3733156543999287680,CND
3733174922164873088,DA:
3733282777383661696,sdA
3733305179932909312,DA:
3733406064419687424,DA+M
3733512300435545600,DA
3733564561598301696,DAZ:
3733613970901618816,CND
3733693754214402816,DA
3733729870595798784,sdB
3733746805650635648,DA:
3733751482870508672,sdA
3733779103804551168,DA
3733908713033609600,CND
3733944241002596096,sdB
3734104353087504896,DA
3734130054171845376,
3734139404315772800,DA
3734180047591687936,DQ
3734224925705249152,sdB
3734259040629819008,DA:
3734383972638582528,DA
3734528631432609920,DA
3734533334420788992,He-sdB
3734579376470197632,sdOB
3734724241423176064,WD+M
3734756363482453120,DA
3734766877562467712,DA
3734821376403422848,sdA
3734834222649766272,DB
3734890783074959232,WD+M
3734940188083120896,CND
3734983412634263936,CND
3735027667976597248,DB
3735165798420936704,DA
3735269938492265856,sdA
3735279494794280448,DA
3735481495697627776,DA+M
3735497954011880064,DA
3735525647960871680,DC
3735538257984860288,DA
3735539357496513664,DA
3735564332730738560,DAZ:
3735618071361143552,DC
3735728984597212288,DA
3735751868182285312,DZ
3735886528292677376,DA:
3736087768985356288,sdO
3736092407550046208,DC
3736110308973761792,DA
3736120719973966592,sdA
3736374638440500864,DA
3736445251998449408,DC:
3736562208252735232,DA
3736563999253332736,DA
3736577571350896640,DA
3736613683435881216,sd
3736616393559368576,DA
3736691886200378752,DB
3736695803210593664,DA
3736737202399433344,DA:
3736780637404596096,DBA
3736823243480086400,DB
3736854506547043840,DA
3736986619740710144,DA
3737057611255721472,sdB
3737073687317463168,DA
3737149313101353472,DA
3737248204724387712,DAH:
3737272016023116160,ELM-DA
3737275447701592960,DA
3737286408457441280,sdB
3737434090908977280,DB+M
3737435392283059968,DA+M
3737732878898142208,CND
3737756312239894016,sdO
3737870597025013888,sdB
3737944809764253056,ELM-DA
3738031808621615744,DA
3738056238395647488,DA
3738066889914977920,DA
3738139943013858816,DA
3738146574443352960,sdA
3738162616145822208,DC
3738194570702650112,DA+M
3738222195931878528,DA
3738232297695444864,sdA
3738271845754461312,DA
3738420593357007488,DA
3738540921160053248,DA+M
3738592387753410432,sdB
3738606616980353664,sdOB
3738724672746234240,DA
3738752645868410752,DB
3738868468250890880,CND
3739031165907785216,DA
3739031268987206784,CND
3739076379028453504,DA
3739081193687057792,DA+M
3739085724876749824,sdB
3739407778704355200,DC:
3739436331647032192,sdB
3739443169235161728,DA
3739451179350059776,D+M
3739644590317978240,DA+M
3739694343218128768,DA
3739708911747317248,DA+M
3739728217624307200,DA
3739784361441769728,DA
3739809925082831104,DZ
3739891533756715008,DA
3739993582179982080,DA+M
3740167476815732352,DA
3740181216415326848,sdOB
3740213514569182848,CND
3740222722979387776,DA
3740308832778830592,DA
3740444171496345600,DA
3740481795406699264,DAZ
3740551751833898880,sdOB
3740604223449596288,DA
3740621536462725760,DA
3740641224592907904,DBZA
3740669232074812032,DC
3740678745426551296,DZ
3740726814700866560,DB
3740792338722093056,DA
3740841748025604224,DA
3740910261344119680,DC
3740922562130593280,DA
3740936580903900160,DZ
3740975441767827968,CND
3741011455068699392,DA
3741041137587652864,DA
3741066121412455296,DB
3741101026611211136,DA:
3741319902440238592,DA
3741324506644465280,DC
3741346355143254272,DQ
3741477197027295360,DA
3741503310428139264,DC
3741503825824650368,DA
3741531519773340800,DA
3741560107075782912,DC
3741653294981954304,DA:
3741669611561592192,sdB
3741741973170698496,D
3741829590503668480,CND
3741830037180291072,DA
3741841895585754624,DA+M
3741903223423424512,DA
3742105567922322688,DA
3742174360414166272,DA
3742242938156100736,DA
3742286441879709952,DQ
3742330177532185088,DA
3742411747551028608,DA
3742484903729596416,DA
3742494623239515520,sdA
3742597358857731712,DA
3742628007744497792,DA
3742635944843431296,DA
3742730021807170944,DA
3742746273963945344,B/sdB
3742799192256205056,sdB
3742870007676224000,DZ
3742874027766328832,DA
3742925941035760384,DAZ
3742951848278639104,DA
3742959583515056768,DBAH
3742968306593018368,DA
3742980950976788352,DQ
3743003319166170880,DA
3743006793795455232,DA
3743113377704331136,DA
3743180001236999936,DA
3743214562838057856,DA
3743267305036468096,sdA
3743321803877554432,DA
3743348737616269056,DA
3743358603156789888,sdB
3743420446390318592,DA
3743447453144720768,DA
3743486417087991040,DB
3743646365965636352,DC
3743734769276583168,DC
3743786072660949120,CND
3743905507112335616,DA
3743959653764213632,DAH
3744009818982532608,DA
3744013396690793984,DA
3744051703503252736,DA
3744054933318948736,DA
3744069811085794432,DA
3744078023062858624,DA
3744137121813320064,sd
3744153928020731904,DC
3744195499008741504,DBAH:
3744226594571759872,DA:
3744229137195401344,DC
3744299475873114240,DAZ:
3744460000274429312,DZ
3744471755600557312,DA
3744481921787290368,DA
3744485254681919616,DA+M
3744593075541173120,DA
3744597817185315072,DB
3744601257454417152,sdB
3744780855807147008,DA
3744859573967705856,DA
3744864590489510016,sdB
3744903481417287552,DZ
3744936814659401984,DA
3744991824600484864,DA
3744998589173595136,DA
3745053328533470080,DB
3745063941397979264,DA
3745083560806588032,DA-He
3745132282915242240,DAH
3745147749094117504,sdB
3745162141527947008,CND
3745183620660348672,DA
3745268523572692480,DA
3745268523573825792,DA
3745288241769443328,DA
3745328275158509696,DBA
3745402968934425216,DQ
3745416785844633344,DC
3745501688758306560,DA
3745508251468337024,DA
3745510755433253632,DA
3745630430401945856,DA
3745825838529051008,sdB
3745840952519667968,DA
3745850951202853632,sdB
3745924347900609152,DA
3746024811478967168,DA
3746033779371118464,DA
3746095111504185856,DA
3746114765274132736,DA
3746179365877952256,DAH
3746201042577508224,DA
3746206024739561728,DBA
3746305015145814016,DA
3746306393830822016,DA
3746335324730585088,DA
3746338447170966784,DC
3746362739506316928,DC
3746405689178871168,DA
3746411942651402496,DA
3746422113133965696,DC:
3746564293731182208,DA
3746595049993396096,DA
3746669198308301184,DA
3746701870124100608,DA+M
3746758976009248128,DC
3746786498159240960,DA
3746896522338136576,DA
3746901053527510144,DB
3746908269076217216,DAZ:
3746928270735822720,DA
