GaiaEDR3,specClass
3996370621142983424,DA
3996411440512040320,STAR
3996419759863758592,CV
3996544137821457664,MWD
3996544137821457664,DC
3996575233384720896,DA
3996575439543163392,DA
3996576642134033280,DA
3996576642134033280,DA
3996592619412536448,DA
3996730127085293056,DA
3996950338648479616,DB
3997047546643530496,DA
3997071250568084864,DA
3997072281360225664,STAR
3997319808915257600,DA
3997352862983681664,DA
3997369905413380352,DA
3997410209386857600,Unreli
3997456045277589504,DA
3997617467328764160,DA
3997637980092638848,DA
3997644718896420736,Unreli
3997789231660672896,STAR
3997794248182495360,DA
3997810947015417856,STAR
3997846990381096192,STAR
3997902520013434752,DA
3997991919757466112,DA
3998053801645860224,STAR
3998086241534550144,DB
3998140839158760320,DA
3998275593759464576,DA
3998281263114523904,DA
3998370701513181824,DA
3998410558809529728,STAR
3998418083592269952,DA
3998465190793619456,WD
3998605344166402944,DA
3998711726211472640,STAR
3998741752327494656,DA
3998741752327494656,DA
3998741752327494656,DA
3998745257020824064,DA
3998783465049995136,DAH
3998830061150314368,DA
3998872422412741632,DA
3999033225988190720,DC
3999082188615390848,DA
3999084421998248320,STAR
3999121667955003392,DA
3999169050034145408,DC
3999169050034145408,DB
3999171420856103552,DA
3999177124572742656,DA
3999256289409661440,DA
3999265291661178112,DA
3999340024091982720,DA
3999369745265960704,DA
3999369745265960704,DA
3999452861473286144,DC
3999497872730079616,DAZ
3999583737716615552,DA
3999591537377338112,STAR
3999647238808642944,Unreli
3999732343585149952,DA
3999762614514382464,STAR
3999770963934456704,DA
3999785090079080576,DA
3999785090079080576,DA
3999998631557499776,DA
4000128824901515520,DC_MS
4000180772530460288,DA
4000210150106885504,STAR
4000226161745225088,Unreli
4000238428171850368,DA
4000267840107096832,DA
4000291720125290496,STAR
4000291720125290496,STAR
4000399712783580800,DA
4000563990987070592,DQ
4000600171792830592,DC
4000651745759703168,DC
4000810071138348416,STAR
4000828316160257280,DB
4000994892171172480,MWD
4001013137192727808,DA
4001025369259651328,DA
4001025369259651328,DA
4001064642440304640,DC
4001064642440304640,DC
4001064642440304640,DC
4001074538044978816,DC
4001126764847171968,DA
4001198168679083776,DC
4001383191575020032,STAR
4001466277717538432,DAH
4001466277717538432,DAH
4001471393022867840,DA
4001550798378369280,DA
4001631097086647296,DA
4001632578850515584,DA
4001652090886912512,DA
4001679235080568320,DA
4001679235080568320,DA
4001752386963055744,DB
4001766233937672960,DA
4001795061758712960,DA
4001795061758712960,DA
4001872474248647936,DZ
4002059739118483968,DA
4002059739118483968,DA
4002111240071103616,STAR
4002215457452804864,DA
4002248167923621888,DB
4002256895297236992,DZ
4002295442628358912,DA
4002295442628358912,DA
4002334337851791744,DA
4002334337851791744,DA
4002363410486135296,DA
4002551530053559552,STAR
4002562245996947840,DB
4002588462477039104,DA
4002617427736191872,DC
4002631377790411008,STAR
4002631377790411008,STAR
4002664328779500928,STAR
4002664328779500928,STAR
4002664328779500928,STAR
4002713566284828800,Unreli
4002914643768684288,DABZ
4002914643768684288,DABZ
4002914643768684288,DABZ
4002941508788809344,DA
4002941508788809344,DA
4002941508788809344,DA
4003138012132258176,DA
4003163992390005248,STAR
4003163992390005248,STAR
4003294623820076928,DA
4003360835036115712,STAR
4003425637502830592,STAR
4003568127337481472,DA
4003598673145042560,DA
4003598673145042560,DA
4003654954396631168,STAR
4004222680353426048,DA
4004387675817348224,STAR
4004395720290994048,DA
4004456811906171264,DA
4004477736986701312,DB
4004743887520865920,DB
4004743887520865920,DB
4004810545413278336,DA
4004810545413278336,DA
4004970039022203648,DA
4004972723377902592,STAR
4005136271436726016,DA
4005267113320176128,STAR
4005295460104492672,DB_MS
4005376892684888576,DA
4005376892684888576,DA
4005438916307756928,DA
4005548725736519424,STAR
4005548725736519424,STAR
4005659398453516800,DA
4005702245047232000,DA
4005702245047232000,DA
4005741449511315840,DB
4006007600042057472,DA
4006009077510535552,DA
4006096488684872832,DA
4006263305214819072,DA
4006305022233214720,DB
4006305022233214720,DB
4006421261228209664,STAR
4006476919708562304,DA
4006563162651543424,DA
4006630542098974464,DZ
4006671533266385792,DA
4006707542272362112,DA
4006761349623161856,DA
4006851200338422400,DA
4006851200338422400,DA
4006883670291491840,DA
4006943834192875520,DA
4006998569256355072,STAR
4006998569256355072,STAR
4007015268089511808,DA
4007131232206114432,DA
4007148240276435328,DA
4007198203632050944,DA
4007198203632050944,DA
4007348733646122368,DC
4007348733646122368,DC
4007405354198531840,DA
4007423393061200512,DA
4007587976208691840,DA_MS
4007608523331969920,STAR
4007732458908588416,STAR
4007906731501303424,DB
4007991157673846144,DA
4008023107935152128,STAR
4008087291926448128,DZ
4008087291926448128,DC
4008124847120331008,DA
4008171370206114176,DA
4008271666282056448,DA
4008299738188703104,DA
4008386393448657408,STAR
4008403642037391104,DC
4008403642037391104,DC
4008422952210312448,DC
4008422952210312448,DC
4008442163599744512,STAR
4008511467191955840,DA
4008511467191955840,DA
4008536957822668544,WD
4008647115143572992,DA
4008690580212174080,DB
4008808021798366208,DA
4008876535116351360,STAR
4008942815052240384,DA
4008961575469003136,DA
4008990059692150400,DA
4009012840199135360,DA
4009114308801622656,Unreli
4009118702552357376,DA
4009244184316846720,DA
4009395130943168256,DA
4009395130943168256,DA
4009486184250297344,WD
4009528064476257920,DA
4009635026340700800,STAR
4009675575128386432,DA
4009821363497814144,DA
4009851428268802944,DA
4009851428268802944,DA
4009975943665197056,STAR
4009999067769146624,DA
4010007765078515328,STAR
4010053493594490112,DA
4010097611498487168,STAR
4010119017615780608,DC
4010119017615780608,DC
4010166674572521728,DA
4010334384455458560,DA_MS
4010561193088785536,WD
4010571501010464896,DA
4010571501010464896,DA
4010592357371458944,DA
4010596411820450944,DC
4010630359242098688,STAR
4010630359242098688,STAR
4010754226098773888,WD
4010782916480698240,DA
4010796282418608512,STAR
4010863661865642368,DA
4010935542438331264,DA
4010935542438331264,DA
4010977358239798144,DA
4011063704262176128,DA
4011063704262176128,DA
4011067900445959296,DA
4011093842048361216,DA
4011093842048361216,DA
4011097617323921920,DA
4011140566997228928,STAR
4011162149207651712,DA
4011185715693018752,STAR
4011194202932877696,DC
4011194202932877696,DC
4011215161988893312,DA
4011215161988893312,DA
4011218872840641920,Unreli
4011224198600125184,DA
4011249560382788992,DA
4011249560382788992,DA
4011249560382788992,DA
4011256943431019648,DA
4011256943431019648,DA
4011265739523795200,DA
4011269965771874688,DZ
4011275742503469440,STAR
4011493819467061888,DA:
4011531099783308544,DA
4011626486712786432,DA
4011709259321463808,Unreli
4011709259321463808,DC
4011776187797204608,DA
4011844361812822272,DC
4011852917388429440,DA
4011852917388429440,DA
4011957023100147456,DA
4011957023100147456,DA
4012004340755197952,DA
4012014335144162944,STAR
4012015915692131456,DZ
4012039422048076288,DZ
4012093916593061120,DA_MS
4012093916593061120,DA_MS
4012097073393800832,DA
4012097073393800832,DA
4012152461292039424,DA
4012252894807339264,DZ
4012280588756542976,DA
4012286601710514816,STAR
4012288285337708544,DA
4012306702157519232,DA
4012334052509346432,DA
4012334052509346432,DA
4012334052509346432,DA
4012375593432748288,DA
4012401328876875904,DA
4012401328876875904,DA
4012512620069469824,DA
4012520935126147584,STAR
4012552339927419520,DZ
4012606834472958848,STAR
4012739978458173824,DA
4012821445398156416,DC
4012923188879126784,STAR
4012951222130005376,DA
4012989464519339776,DA
4013004479724875648,STAR
4013033994739338112,DB
4013109865337449088,DA
4013124296427540096,DA
4013163462233870592,DA
4013222251745959040,STAR
4013288359882438016,DA
4013439096055072512,DA
4013511423303978112,DA
4013511423303978112,DA
4013513897205160448,DC
4013535273258216704,DA
4013636149154957312,DA
4013717723468865152,DC
4013798537573517568,DA
4013877015215909632,DC
4013877015215909632,DC
4013961810754986752,STAR
4013965388462397824,DZ
4014038776568939264,STAR
4014197655998929792,DA
4014289538234943360,DA
4014467830917382912,DZ
4014776961187666944,DA
4014782630544910976,DB
4014782630544910976,DB
4014800978644834944,DA
4014800978644834944,DA
4014806957239372416,DA
4014824794238339840,DZ
4014827847960016000,DA
4014885366162605184,DA
4014980817515382016,DA
4014989957205824768,DA
4015075512954618624,DA
4015081044872551424,DA
4015102141751991680,DC
4015102141751991680,DC
4015157632729098880,Unreli
4015275555351144704,STAR
4015353487533222272,STAR
4015391278949763200,DA
4015489135484904192,DA
4015531191805093888,DA
4015531191805093888,DA
4015531191805093888,DA
4015547856277853824,DA
4015576099982532608,DC
4015576099982532608,DC
4015601839722174592,DA
4015665263503548544,DC
4015665263503548544,DC
4015669111794256896,DA
4015671242098049152,DA
4015782636370277760,DA
4015782636370277760,DA
4015783323565063424,DC
4015789577037436928,DA
4015828304757878784,DC
4015920728158587392,WD
4015951102167164032,DC
4016041193401363712,DA
4016050401810875392,DA
4016053528547097216,DA
4016204440813547520,DA
4016417810494247552,DA
4016430523597097344,WD
4016434307464158336,DA
4016434307464158336,DA
4016558036881181312,DA
4016589510401457664,DC
4016625068435133312,DA
4016636170926122880,DA
4016636170926122880,DA
4016667159115020032,DA
4016667159115020032,DA
4016670251491467520,DA
4016670251491467520,DA
4016681693284152832,STAR
4016714025798014464,DA
4016714025798014464,DA
4016808789956453376,DA
4016834113083389440,DA
4016905443900386560,DA
4016935096354518528,DA
4016935096354518528,DA
4016940456473722752,WD
4017019380792709376,DC
4017035839107713792,DA
4017079067953964416,STAR
4017144209722485376,DA
4017150188316834816,DA
4017150497554608640,DA
4017215231301573376,DA
4017439119356984960,DA
4017476365313408512,DA
4017476365313408512,DA
4017623699871056128,DC
4017670532195031296,DA_MS
4017690323404028288,STAR
4017794192893049088,STAR
4017853772679440640,STAR
4017898028022593920,DA
4018079722319132800,DA_MS
4018106694713466368,STAR
4018169332516336128,STAR
4018169332516336128,STAR
4018204826126313344,DB
4018423525860996224,STAR
4018524925744116736,STAR
4018524925744116736,STAR
4018524925744116736,STAR
4018536882933053056,DC
4018554475119137280,DA_MS
4018554475119137280,DA_MS
4018624633409588864,DA
4018706890623394688,DA
4018797634692500096,DA
4018834571410871936,DA
4018843470583215232,DA
4018868003436455680,DA
4018868591847502208,MWD
4018901783354605056,STAR
4018923636148202112,DC
4018923636148202112,DC
4019010184034077184,DA
4019015681592257152,STAR
4019120547513634304,DA
4019145286524870912,DQ
4019164424899251968,WD
4019245655616311424,DA
4019253622780127360,STAR
4019258849755868416,DA
4019271696002580480,DB
4019271696002580480,DB
4019310247628791680,DA
4019317463173884288,DA
4019329386003062656,DA
4019514103956764160,STAR
4019514103956764160,DA
4019646766906456448,DZ
4019671505918277632,DA
4019704731785215360,CV
4019704731785215360,CV
4019729367717741952,DC
4019789359821201536,DA
4019818050202572672,DA
4019893779065533440,DA
4019962846435834496,DA_MS
4020078840616695040,STAR
4020090797805832320,DA
4020091317497520256,MWD
4020166526669304832,DA
4020293795140112768,DC
4020399520054848256,DA
4020400413408093056,DA
4020440545582699008,DA
4020556269181336704,DA
4020619289236874240,DA
4020619422380179456,DB
4020619422380179456,DAB
4020657561689956224,DA
4020682266342137984,DA
4020741021494570624,DA_MS
4020766933032328064,STAR
4020794214664565120,DC
4020809672255037184,STAR
4020839633943412096,DA
4020905020525772544,DA
4020932027280000384,DA
4020986418745699328,DA_MS
4021028475065368064,DA
4021080289551135488,DA
4021114791023452416,DA
4021132791231581056,DA
4021132791231581056,DA
4021207592381567744,DA
4021212059147616640,DAB
4021220202405718144,DA
4021220202405718144,DA
4021233430905132544,DA
4021279782192094976,DA
4021342901031496576,DA
4021353140233290752,DA
4021354480263338368,DB
4021429728090248576,DA
4021429728090248576,DA
4021429728090248576,DA
4021497691652551680,STAR
4021507797711191808,DA
4021522228801304320,DA
4021550846168133248,DA
4021550949247349504,DA
4021581288895980288,DA
4021685673781540736,DA
4021698253741227648,DA
4021771882364955904,Unreli
4021771882364955904,Unreli
4021771882364955904,DC
4021964296899898240,DA
4021995632981461760,DC
4022044183291242112,DA
4022064867854157696,DZ
4022064867854157696,DZ
4022068166388915328,DA
4022081429247669632,DA
4022136473549012736,DA
4022136473549012736,DA
4022181695259436416,STAR
4022280612651006976,DA
4022313769798478976,DA
4022313769798478976,DA
4022370600806077440,DC
4022509551587911040,DA
4022551165526164864,DA
4022564114852237440,DA
4022597478158266368,DC
4022627061893278720,DB
4022627061893278720,DB
4022818239477326208,DA
4022827173009555712,DA
4022921353052206464,DA
4022959251847808384,DA
4023114386062671872,DZ
4023123594472081536,DA
4023123594472081536,DA
4023123594472081536,DA
4023258765683278720,DA
4023258765683278720,DA
4023304773372634752,Unreli
4023378170068708992,Unreli
4023386553845346688,STAR
4023500005406370560,DA
4023500005406370560,DA
4023500005406370560,DA
4023534575598250624,WD
4023551922970614528,DA
4023551922970614528,DA
4023599614287576320,DA
4023599614287576320,DA
4023612224311596032,STAR
4023613564341401472,DA_MS
4023613564341401472,DA_MS
4023633424270246400,STAR
4023669536355364096,DA
4023710463098739456,DC
4023710463098739456,DC
4023732212813094528,STAR
4023815771401613824,DA
4023865386864178048,STAR
4023909882724960640,STAR
4023944586060799616,STAR
4023965442422164608,STAR
4023969531230699136,DA
4023977025949048192,DA
4024005162279404544,DA
4024075015627799808,DA
4024105492715825152,DA
4024121916670506496,DC
4024211702962345472,STAR
4024260489495613824,DA
4024282067411005056,DA
4024282067411005056,DA
4024313403492542080,DA
4024315808674232448,DA
4024343094601669888,DA
4024418097615231744,DA
4024461940641381632,DA
4024461940641381632,DA
4024461940641381632,DA
4024472523440858112,MWD
4024488603801706496,STAR
4024591305056699136,DC
4024631849548142336,DA
4024631849548142336,DA
4024679231626792832,DA
4024687619698387968,DA
4024688646195425152,DA
4024772621396103808,DZ
4024811482259893760,DA
4024811482259893760,DA
4024818216768637824,DA
4024818216768637824,DA
4024826604839832576,STAR
4024871817960681856,WD
4024871817960681856,DA
4024871817960681856,DA
4024907517728814720,DA
4025024924954563968,DA
4025167277350996352,DA
4025199545440098688,DA
4025333681563592960,Unreli
4025333681563592960,DA
4025420199384588928,STAR
4025420199384588928,STAR
4025420199384588928,STAR
4025466310153819904,DQ
4025466310153819904,DQ
4025468887134211840,DAB
4025468887134211840,DAB
4025506476688043392,DA
4025657350299302656,DA
4025700368691297536,DA
4025700368691297536,DA
4025700368691297536,DA
4025767541980129152,STAR
4025771836947188352,STAR
4025901957276566016,Unreli
4025909928735561344,DA
4026032008886141824,DAZ
4026050803663097856,DA
4026050803663097856,DA
4026050803663097856,DA
4026071625664323584,DA
4026079013008457984,STAR
4026097223669775616,STAR
4026185218959636480,DA
4026185218959636480,DA
4026188831027147520,STAR
4026188831027147520,STAR
4026319084500806912,DC
4026319084500806912,DC
4026467862167227904,DA
4026472432012477056,DA
4026472672530656000,DA
4026502806021825920,DA
4026530981006645504,DA
4026530981006645504,DA
4026558709315712640,DA
4026615235380699520,DA
4026643268631614336,DZ
4026850114257127040,DB
4026928866776919296,STAR
4027028578738238720,Unreli
4027069539841567872,Unreli
4027069539841567872,DC
4027198556364245888,DA
4027198556364245888,DA
4027215706168397568,DA
4027314932797634432,DC
4027327508461902848,STAR
4027342626746308864,DAH
4027359845271139328,DB
4027359845271139328,DB
4027370733012515456,DA
4027411724180665344,DA
4027502159011587968,DA
4027510375284724608,DQ
4027602218865319936,STAR
4027713883719671552,DA
4027713883719671552,DA
4027744051570291200,DA
4027744051570291200,DA
4027744051570291200,DA
4027744051570291200,DA
4027795007061816704,DA
4027923826015912064,WD
4027975704926137600,STAR
4027981889679331712,DA
4028120776036373760,DQ
4028124860550088576,DA
4028124860550088576,DA
4028124860550088576,DA
4028168222540221568,DA
4028282090712946176,DA
4028291264763218304,DB
4028535601158046336,DA
4028544947006817792,DC
4028544947006817792,DA
4028544947006817792,DA
4028593974058119296,DA
4028593974058119296,DA
4028689945102754048,STAR
4028771442107362304,DA
4028845830943992576,DC
4028845830943992576,DC
4028855760905063424,STAR
4029016667559886080,CV
4029028143712610432,DC
4029069787715197952,DA
4029095385720372736,DA
4029139950300804736,DA
4029250829176645888,STAR
4029328172947781632,DB
4029380713282496768,STAR
4029436715361140608,DA
4029444068345176576,STAR
4029574532272349184,DA
4029621295875630720,DA
4029639648271354752,DC
4029639918857865984,DA
4029701319706435840,STAR
4029735271423173248,WD
4029735271423173248,DZ
4029844634175275136,CV
4029844634175275136,CV
4029857381638326272,DA
4029887308970661760,DA
4030187613083874944,DA
4030292070983358208,DA
4030292070983358208,DA
4030322685510498944,DA
4030349035134888960,DA
4030369689632505216,DB
4030419953634738304,STAR
4030626696180224640,STAR
4030630888068362624,DA
4030700603977740544,DA
4030722594210006784,DA
4030751529404471552,DA
4030988985261352448,DA
4031073682016556672,DA
4031140133750341888,STAR
4031230538517615232,STAR
4031251223080102272,DB
4031378624694289152,DA
4031457823891309184,DA
4031471636506212352,DA
4031496409877397376,Unreli
4031781698789340672,DA
4031792663837286784,DA
4031792663837286784,DA
4031792663837286784,DA
4031828157446980608,DA
4031828157446980608,DA
4031909139054752256,DA
4031921886517629184,DA
4031933568828746880,DC
4032010637721733888,DA
4032053965352259584,DA
4032223358862297856,DB
4032223358862297856,DB
4032223358862297856,DB
4032273764598179968,DA
4032303245253790336,DA
4032340044537256704,Unreli
4032348256511063680,DC
4032410520652747648,DA
4032487211588753536,DA
4032601522143140608,DA
4032690857462574080,DA
4032715905711814528,DA
4032717073942925952,DA
4032717073942925952,DA
4032736246676592640,DA
4032738480059608320,Unreli
4032767380895368448,DA
4032767376599796992,DC
4032775038821332608,STAR
4032775038821332608,DA
4032793077684389760,DA
4032793077684389760,DA
4032793077684389760,DA
4032793627440382592,DZ
4032832149002110976,DA_MS
4032887227662531328,DA
4032993257520086912,DC
4033112898128893056,DA
4033232023342320640,DA
4033247970555078016,Unreli
4033272400330256768,STAR
4033279409716532224,DA
4033328952163693440,DA
4033496593327476480,DA
4033496593327476480,DA
4033833524921946752,DA
4033833524921946752,DA
4033957529217988992,DA
4034017280802793856,DA
4034017280802793856,DA
4034049956913963392,STAR
4034068408092931456,STAR
4034073081017335552,STAR
4034132866962718848,DA
4034132866962718848,DA
4034301916875198848,DC
4034373492505374592,DA
4034384144024359168,DA
4034471898796130688,DA
4034471898796130688,DA
4034471898796130688,DA
4034471898796130688,DA
4034492548998855552,DA
4034562466771216128,DC
4034562466771216128,DC
4034636580726572928,Unreli
4034659155074865408,DA_MS
4034659155074865408,DA_MS
4034674685676683520,DA
4034674685676683520,DA
4034680496768032128,DA
4034680496768032128,DA
4034694824778905856,DA
4034770480627009792,DA
4034777971050016512,STAR
4034856792289996800,DA
4034873697281103360,DA
4034928775942285184,WD
4035001141846284544,DA
4035001141846284544,DA
4035017840679185920,STAR
4035054223347266560,DA
4035054223347266560,DA
4035112669261814912,DZ
4035122221268981632,STAR
4035132460470800000,DA
4035132460470800000,DA
4035132460470800000,DA
4035132460470800000,DA
4035195544950935296,Unreli
4189117380322069632,STAR
4189172596416691200,Unreli
4190614399761288576,DC
4190630033436379776,STAR
4190666940094366208,STAR
4190671024605235072,DA
4190918728259053696,STAR
4191233802759376768,STAR
4226519192479327744,DA
4226599525548147712,DA
4226851932184135552,DZ
4226860109801859456,DA
4227012667040383104,DA
4227022768803517696,DA
4227022768803517696,DA
4227115200796084096,Unreli
4227177284548630400,DA
4227200889688780288,DA
4227277997236239616,DB
4227345819063555712,DA
4227451921937094144,DA
4227485598775156352,DAH
4227488755575252352,DA
4227520985010740608,DA
4227528612872547328,DC
4227616883039324416,Unreli
4227628019889842816,STAR
4227711857652136064,DB
4227854996028228864,STAR
4227856748372980352,DA
4227915744043939584,DA
4227925742727952512,DA
4227935672692422784,DC
4227956460334694272,CV
4227963504081635968,DA
4227963504081635968,DA
4228007690705191040,DA
4228036827762773120,DA:
4228042879372259328,DA
4228064693510036864,DA
4228097889313031808,DC
4228097889313031808,DAO
4228123311224683392,Unreli
4228136264846276480,Unreli
4228136608443713920,DA
4228157121207825024,DA
4228180417108614016,DA
4228180417108614016,DA
4228197837496873472,DA
4228203987890075264,STAR
4228227215072708608,DC
4228227215072708608,DA
4228243982625180032,DA
4228259654960561408,Unreli
4228299026927281792,DB
4228311568231918720,WD
4228365929632077184,DA
4228388602763827584,DA
4228388774562523264,DC
4228437187434952960,DA
4228549097103089920,Unreli
4228569369348219904,DA
4228576550540445184,WD
4228616751425928576,DC
4228683787275881856,DA
4228783194294952704,STAR
4231167790201143808,Unreli
4231176689373546112,DA
4231183114644856064,DA
4231193525645520768,DA
4231249050982986880,DA
4231922059473951616,DA
4382362737947208960,STAR
4382403862256376704,Unreli
4383188741759940864,DA
4383188741759940864,DA
4383289420090467456,STAR
4383291477376259968,CV
4383291477376259968,CV
4383300754505881856,WD
4383300754505881856,DB
4383429436022986880,DAO
4383429436022986880,DAO
4383463688385283328,DA
4383463688385283328,DA
4383498700958768896,DA
4383498700958768896,DA
4383583913110675328,STAR
4383583913110675328,DBA
4383979187540364288,DA
4383979187540364288,DA
4384056565671592576,DA
4384056565671592576,DA
4403241634826707712,DA
4403599663300715264,DA
4403862137341100928,DA
4403940133947423616,DA
4403954221440456320,DBA
4404030156462091776,DA
4404035344782645120,DA
4404227278281602304,DA
4404227278281602304,DA
4404227862397169920,DA
4404227862397169920,DA
4404303041503794688,Unreli
4404322424693086848,DA
4404357883943091840,DA
4404472233152006144,DA
4406459119386466176,CV
4406683522836435968,DA
4406688088383937280,STAR
4406716370746220160,DA
4406733207018066944,DA
4406962283393008768,DA
4407204858848749824,DBA
4407249840044108288,DAB
4407279763077848192,STAR
4407290620755222272,STAR
4407307731905788032,DA
4407385973326661760,DA
4407411670113357568,DA
4407504475766717440,STAR
4407572748567478784,DB
4407691259601755392,DA
4407832924803651584,STAR
4407849722417993728,DA
4407867589482689536,DA
4408047913691104640,STAR
4408166832745003904,DA
4408253934679347328,DA
4408382435802348800,DAZ
4408408003746206592,STAR
4408430058399840512,STAR
4408506577535964800,DBA
4408582856156349696,DA_MS
4408776580663102336,STAR
4408820144508988928,DA
4409497271872868992,STAR
4409578051617714688,CV
4409581010854168064,CV
4409583652254517376,DA
4409708966519263616,STAR
4409815649208963200,STAR
4409909691812229248,DA
4410043557353454464,DA
4410150867116186496,DA
4410281120584040832,WD
4410359254629759104,DA
4410370322764144000,DA
4410430722885800704,DA
4410446807540828288,DA
4410549676299835136,DC
4410622282726679424,DA
4410623858974488832,DA
4410643237866490496,DA
4411086719010565888,WD
4410802980589171072,DA
4410866305586590208,DC
4411050714302927232,DA
4411053531801509248,DB
4411420562526459264,DC
4411436913463434752,DA
4411565934280556544,DB
4411571500558192768,DA
4411612216848855424,DA
4412345389244597504,STAR
4412391706172185984,DA
4412734921299315456,DA
4412810826260102656,STAR
4412941217168700928,Unreli
4413018492220528384,STAR
4413080580268423168,DA
4413106590589176320,DA
4413141259566216576,DA
4413146997642575872,STAR
4413146997642575872,STAR
4413154350626623744,hotDQ
4413209841603632000,DA
4413209841603632000,DA
4413231282079920000,DA
4413279351353925888,DA
4413298283570603904,DA
4413350579091850368,DA
4413351919121477632,DB
4413433798378781824,DA
4413454624677366144,STAR
4413496062521866496,DA
4413496062521866496,DA
4413520934675211904,DA
4413520934675211904,DA
4414519222513381504,DA
4414917726758469120,DA
4414950235366643200,DA
4414950235366643200,DA
4414966002195312896,STAR
4415217240597913344,DA
4415230812694612864,DA
4415254830152043392,DA
4415335163219847296,DA
4415350354520138624,DA
4415413812660853632,DA
4415589665802472320,DA
4415589665802472320,DA
4415589665802472320,DA
4415625777887603840,DA
4415625777887603840,DA
4415741742003964800,STAR
4415743391271417728,DA
4415762082969078400,STAR
4415799779897925760,DA
4415827366472901632,DC
4415967485485227136,STAR
4416017238386777856,DA
4416038575783729664,DA
4416049708339659904,DA
4416218105417305728,DA
4416218105417305728,DA
4416266690086662272,DC
4416382585484863360,DA
4416438420059253248,DC
4416537101227854848,DA
4416577065899778304,DA
4416589053152611968,DA
4416775248574741504,STAR
4416790882255340032,DA
4416860976121757696,DA
4416948833973175168,DA
4416948833973175168,DA
4417032740453701376,STAR
4417311501011683840,DBA
4417313700034981760,DA
4417343627366898816,STAR
4417343627366898816,STAR
4417352629617753984,DA
4417352629617753984,DA
4417363143698091136,DA_MS
4417363143698091136,DA_MS
4417411247331485696,STAR
4417411247331485696,STAR
4417453166213043200,DA
4417453166213043200,DA
4417527967363383680,DA
4417527967363383680,DA
4417601909520487168,DAH
4417638914957930368,DA
4417646547115529472,DC
4417682242588480896,DA
4417682242588480896,DA
4417705194893572224,DA
4417755428830608512,DC
4417755428830608512,DC
4417831020255749376,DA
4417831020255749376,DA
4417831020255749376,DA
4417843183603168640,DA
4417843183603168640,DA
4417843183603168640,DA
4417843183603168640,DA
4417927880358742144,DA
4418111159497868160,STAR
4418117477394214400,STAR
4418117477394214400,STAR
4418271958778245120,DA
4418307521106859648,WD
4418307521106859648,DC
4418355972633213056,DA_MS
4418372534027715968,DAB
4418409711264549504,STAR
4418502619997175168,DBA
4418502619997175168,DBA
4418628372344562048,DBAZ
4418713103459520128,DA
4418844563820002304,DA
4419060480413319936,DC
4419060480413319936,DC
4419140504244918784,Unreli
4419194345954599808,DBAZ
4419390299542224128,DA
4419390299542224128,DA
4419453968137194496,DA
4419453968137194496,DA
4419453968137194496,DA
4419467815111810560,DA
4419467815111810560,DA
4419519835755847936,DA
4419519835755847936,DA
4419519835755847936,DA
4419536500229295232,DA
4419565190611011584,DA
4419577147800023808,DA
4419599653427780992,DC
4419599653427780992,DC
4419599653427780992,DC
4419697235085523072,DA
4419827114896588544,DA_MS
4419837392753547264,STAR
4419859516130052864,DC
4419865155422033280,DA
4419865155422033280,DA
4419869549172697472,DA
4419869549172697472,DA
4419983829663610624,DA
4419983829663610624,DA
4420003075411463040,STAR
4420015651075412864,STAR
4420015651075412864,Unreli
4420062345960477952,DA
4420062345960477952,DA
4420124124769394176,DC
4420135734066203136,DBA
4420140097752924928,DA
4420167207586830848,DA
4420202464973553792,DA_MS
4420242631507777920,DA
4420250495592852864,Unreli
4420319902263964672,STAR
4420373366016445824,DA
4420398311187340160,DA
4420401197405410560,DB
4420401197405410560,DB
4420401197405410560,DB
4420596463798158848,DA
4420597082273472384,DA
4420704800053091840,DA
4420765891668497920,hotDQ
4420853719454806144,DA
4420865981586202880,DA
4421013453582498688,DC
4421037093083346432,DC
4421066161421235712,DA
4421098773108860928,DA
4421136049129506816,DB
4421151579731303552,DA
4421166182619455232,DA
4421205249642736128,DA
4421205249642736128,DA
4421205249642736128,DA
4421210472323010304,STAR
4421222051554373504,Unreli
4421297849137112448,DA
4421312245867484032,DB
4421312245867484032,DB
4421502220862563712,DA
4421502220862563712,DA
4421502220862563712,DA
4421825717798394752,DA
4422110800547873664,DA
4422391760128191872,DC
4422399044392548352,DA
4422399044392548352,DA
4422456906192236544,DA
4422456906192236544,DA
4422496935286829824,DA
4422578883262916096,DA
4422579501738215168,STAR
4422586206183306496,STAR
4422593211274108928,STAR
4422603179894097280,DA
4422611662452961792,DB
4422618087724725376,DA
4422618087724725376,DA
4422668218583254656,DA
4422669421174124928,DA
4422721480474555136,DA
4422746936743300352,DA
4422754461526125312,DA
4422993570945875712,DA
4423332877661462144,DB
4423371085690067584,DB
4423428359074184320,STAR
4423437704923843968,DZ
4423454094518905984,DA
4423485572336036352,DA
4423539654567531136,Unreli
4423539654567531136,Unreli
4423635170340409600,DA
4423635170340409600,DA
4423676505104912896,DA
4423676505104912896,DA
4423697292746633600,DA
4423697292746633600,DA
4423768662219609088,DA
4423803223819720704,DA
4423888539050444032,DA
4423888539050444032,DA
4423906955870722816,DA
4423906955870722816,DA
4423916301719101312,DC
4423916301719101312,DC
4423916301719101312,DC
4423936470885596032,DA
4424031479858305408,DA
4424031479858305408,DA
4424078136091268224,DA
4424078136091268224,DA
4424102634580454400,DA
4424133665720495744,DA
4424133665720495744,DA
